price,address,suburb,bedrooms,bathrooms,parking,property_type,link,price_numeric
"$3,800,000","50 Fishburn Crescent, CASTLE HILL NSW 2154",CASTLE HILL,0,0,0,Vacant land,https://www.domain.com.au/50-fishburn-crescent-castle-hill-nsw-2154-2019738321,3800000.0
"$2,550,000","56a Fishburn Crescent, CASTLE HILL NSW 2154",CASTLE HILL,4,3,2,House,https://www.domain.com.au/56a-fishburn-crescent-castle-hill-nsw-2154-2019593807,2550000.0
"$2,650,000","56b Fishburn Crescent, CASTLE HILL NSW 2154",CASTLE HILL,4,3,2,House,https://www.domain.com.au/56b-fishburn-crescent-castle-hill-nsw-2154-2019593804,2650000.0
"$1,680,000","C115/16 Middleton Ave, CASTLE HILL NSW 2154",CASTLE HILL,2,3,2,Townhouse,https://www.domain.com.au/c115-16-middleton-ave-castle-hill-nsw-2154-2019464270,1680000.0
"$1,140,000","1/3 Orange Grove, CASTLE HILL NSW 2154",CASTLE HILL,3,2,2,Retirement Living,https://www.domain.com.au/1-3-orange-grove-castle-hill-nsw-2154-2020110700,1140000.0
"$2,000,000","9A Rowallan Avenue, CASTLE HILL NSW 2154",CASTLE HILL,3,2,0,House,https://www.domain.com.au/9a-rowallan-avenue-castle-hill-nsw-2154-2020110714,2000000.0
"$3,400,000","6-7 Wilton Close, CASTLE HILL NSW 2154",CASTLE HILL,0,0,0,House,https://www.domain.com.au/6-7-wilton-close-castle-hill-nsw-2154-2020110723,3400000.0
Under offer,"Lot 7/56c Fishburn Crescent, CASTLE HILL NSW 2154",Castle Hill,4,3,2,House,https://www.domain.com.au/lot-7-56c-fishburn-crescent-castle-hill-nsw-2154-2019406323,
"Guide $2,700,000","54 Fishburn Crescent, CASTLE HILL NSW 2154",Castle Hill,4,3,2,House,https://www.domain.com.au/54-fishburn-crescent-castle-hill-nsw-2154-2019333568,2700000.0
Contact Agent,"507/25 Dawes Avenue, CASTLE HILL NSW 2154",Castle Hill,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/507-25-dawes-avenue-castle-hill-nsw-2154-2019306994,
Contact Agent,"G12/21-23 Dawes Avenue, CASTLE HILL NSW 2154",Castle Hill,3,2,2,Apartment / Unit / Flat,https://www.domain.com.au/g12-21-23-dawes-avenue-castle-hill-nsw-2154-2019257390,
Contact Agent,"15-17 Ashford Avenue, CASTLE HILL NSW 2154",Castle Hill,2,2,1,New apartments / off the plan,https://www.domain.com.au/15-17-ashford-avenue-castle-hill-nsw-2154-2019256346,
"$1,398,000","101/16 Middleton Ave, CASTLE HILL NSW 2154",Castle Hill,2,2,2,Apartment / Unit / Flat,https://www.domain.com.au/101-16-middleton-ave-castle-hill-nsw-2154-2019252532,1398000.0
"Price Guide $575,000 - $615,000","101/9 Gay Street, CASTLE HILL NSW 2154",Castle Hill,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/101-9-gay-street-castle-hill-nsw-2154-2019128467,575000.0
Contact Agent,"A610/9 Gay Street, CASTLE HILL NSW 2154",Castle Hill,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/a610-9-gay-street-castle-hill-nsw-2154-2019135421,
Contact Agent,"54b Fishburn Crescent, CASTLE HILL NSW 2154",Castle Hill,4,3,2,House,https://www.domain.com.au/54b-fishburn-crescent-castle-hill-nsw-2154-2019198458,
Contact Agent,"Church St, CASTLE HILL NSW 2154",Castle Hill,2,2,2,Townhouse,https://www.domain.com.au/church-st-castle-hill-nsw-2154-2019252520,
New home,CASTLE HILL NSW 2154,Castle Hill,3,2,1,New apartments / off the plan,https://www.domain.com.au/castle-hill-nsw-2154-2017886591,
New home,CASTLE HILL NSW 2154,Castle Hill,1,2,1,New apartments / off the plan,https://www.domain.com.au/castle-hill-nsw-2154-2017886249,
New home,CASTLE HILL NSW 2154,Castle Hill,2,2,1,New apartments / off the plan,https://www.domain.com.au/castle-hill-nsw-2154-2017884676,
New home,CASTLE HILL NSW 2154,Castle Hill,1,1,1,New apartments / off the plan,https://www.domain.com.au/castle-hill-nsw-2154-2018559487,
Contact Agent,CASTLE HILL NSW 2154,Castle Hill,4,3,2,House,https://www.domain.com.au/lot-3-21-church-st-castle-hill-nsw-2154-2018111242,
Contact Agent,"Lot 3/21 Church St, CASTLE HILL NSW 2154",Castle Hill,2,2,2,Townhouse,https://www.domain.com.au/lot-3-21-church-st-castle-hill-nsw-2154-2018111242,
New home,CASTLE HILL NSW 2154,Castle Hill,1,1,1,New apartments / off the plan,https://www.domain.com.au/castle-hill-nsw-2154-2018461311,
Under offer,"11 Fishburn Crescent, CASTLE HILL NSW 2154",Castle Hill,3,2,3,New apartments / off the plan,https://www.domain.com.au/11-fishburn-crescent-castle-hill-nsw-2154-2017875327,
Contact Agents,"25 Ashford Avenue, CASTLE HILL NSW 2154",Castle Hill,3,2,1,Apartment / Unit / Flat,https://www.domain.com.au/25-ashford-avenue-castle-hill-nsw-2154-2017828763,
"From $724,000",CASTLE HILL NSW 2154,Castle Hill,1,1,1,New apartments / off the plan,https://www.domain.com.au/castle-hill-nsw-2154-2017511806,724000000000.0
"$855,000","1802/51 Old Castle Hill Road, CASTLE HILL NSW 2154",Castle Hill,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/1802-51-old-castle-hill-road-castle-hill-nsw-2154-2017550000,855000.0
AUCTION unless sold prior,"28 Knight Way, CASTLE HILL NSW 2154",Castle Hill,0,0,0,Vacant land,https://www.domain.com.au/28-knight-way-castle-hill-nsw-2154-2020095085,
Under offer,"4/4 Crane Road, CASTLE HILL NSW 2154",Castle Hill,3,2,2,Townhouse,https://www.domain.com.au/4-4-crane-road-castle-hill-nsw-2154-2020095079,
"$945,000 to $965,000","140/23-35 Crane Road, CASTLE HILL NSW 2154",Castle Hill,3,2,2,Apartment / Unit / Flat,https://www.domain.com.au/140-23-35-crane-road-castle-hill-nsw-2154-2020066683,945000.0
Private sale,"2 Ridgecrop Drive, CASTLE HILL NSW 2154",Castle Hill,4,3,2,House,https://www.domain.com.au/2-ridgecrop-drive-castle-hill-nsw-2154-2019654026,
"From $900,000","12/1 Cheriton Avenue, CASTLE HILL NSW 2154",Castle Hill,3,2,2,Apartment / Unit / Flat,https://www.domain.com.au/12-1-cheriton-avenue-castle-hill-nsw-2154-2019504652,900000000000.0
"$799,000","1914/9 Gay Street, CASTLE HILL NSW 2154",Castle Hill,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/1914-9-gay-street-castle-hill-nsw-2154-2019306434,799000.0
"$795,000",CASTLE HILL NSW 2154,Castle Hill,2,2,2,Apartment / Unit / Flat,https://www.domain.com.au/castle-hill-nsw-2154-2017893934,795000.0
"From $960,000","40 SOLENT CIRCUIT, NORWEST, NSW 2153",Norwest,1,1,1,Apartment,https://www.domain.com.au/403-40-solent-circuit-norwest-nsw-2153-2019146313,960000000000.0
"$1,140,000","40 SOLENT CIRCUIT, NORWEST, NSW 2153",Norwest,2,2,1,Apartment,https://www.domain.com.au/306-40-solent-circuit-norwest-nsw-2153-2019146425,1140000.0
"$1,430,000","40 SOLENT CIRCUIT, NORWEST, NSW 2153",Norwest,2,2,1,Apartment,https://www.domain.com.au/604-40-solent-circuit-norwest-nsw-2153-2019146312,1430000.0
"$1,710,000","40 SOLENT CIRCUIT, NORWEST, NSW 2153",Norwest,2,2,2,Apartment,https://www.domain.com.au/203-40-solent-circuit-norwest-nsw-2153-2019146316,1710000.0
"$1,500,000","28 Moses Way, WINSTON HILLS NSW 2153",Winston Hills,4,4,2,House,https://www.domain.com.au/28-moses-way-winston-hills-nsw-2153-2020125434,1500000.0
"$1,200,000","10 Goldsmith Avenue, WINSTON HILLS NSW 2153",Winston Hills,6,3,3,House,https://www.domain.com.au/10-goldsmith-avenue-winston-hills-nsw-2153-2020125327,1200000.0
"$1,000,000","7/76-86 WRIGHTS ROAD, KELLYVILLE NSW 2155",Kellyville,3,2,2,Townhouse,https://www.domain.com.au/7-76-86-wrights-road-kellyville-nsw-2155-2020123743,1000000.0
"$1,200,000","11/11-13 Old Northern Road, BAULKHAM HILLS NSW 2153",Baulkham Hills,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/11-11-13-old-northern-road-baulkham-hills-nsw-2153-2020123336,1200000.0
"$1,500,000","1 Bangor Road, MIDDLE DURAL NSW 2158",Middle Dural,2,1,0,Acreage / Semi-rural,https://www.domain.com.au/1-bangor-road-middle-dural-nsw-2158-2020123018,1500000.0
"$580,000","4/52 Withers Road, NORTH KELLYVILLE NSW 2155",North Kellyville,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/4-52-withers-road-north-kellyville-nsw-2155-2020122965,580000.0
"$1,200,000","13 Castlefern Court, KELLYVILLE NSW 2155",Kellyville,5,2,3,House,https://www.domain.com.au/13-castlefern-court-kellyville-nsw-2155-2020122823,1200000.0
"$1,500,000","149 Fairway Drive, NORWEST NSW 2153",Norwest,4,4,2,House,https://www.domain.com.au/149-fairway-drive-norwest-nsw-2153-2020122136,1500000.0
"$1,200,000","54/40-52 Barina Downs Road, NORWEST NSW 2153",Norwest,2,2,2,Apartment / Unit / Flat,https://www.domain.com.au/54-40-52-barina-downs-road-norwest-nsw-2153-2020121687,1200000.0
"$1,200,000","210/10 Hezlett Road, NORTH KELLYVILLE NSW 2155",North Kellyville,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/210-10-hezlett-road-north-kellyville-nsw-2155-2020121506,1200000.0
"$1,500,000","19 Daytona Road, NORTH KELLYVILLE NSW 2155",North Kellyville,5,3,2,House,https://www.domain.com.au/19-daytona-road-north-kellyville-nsw-2155-2020118482,1500000.0
"$1,200,000","8/2 Pearce Street, BAULKHAM HILLS NSW 2153",Baulkham Hills,3,3,2,Townhouse,https://www.domain.com.au/8-2-pearce-street-baulkham-hills-nsw-2153-2020120984,1200000.0
"$1,200,000","14A Boldrewood Place, CHERRYBROOK NSW 2126",Cherrybrook,4,2,2,House,https://www.domain.com.au/14a-boldrewood-place-cherrybrook-nsw-2126-2020120958,1200000.0
"$1,200,000","26 Kinaldy Crescent, KELLYVILLE NSW 2155",Kellyville,4,2,2,House,https://www.domain.com.au/26-kinaldy-crescent-kellyville-nsw-2155-2020067785,1200000.0
"$2,550,000.00","4 Monaco Avenue, NORTH KELLYVILLE NSW 2155",NORTH KELLYVILLE,5,3,3,House,https://www.domain.com.au/4-monaco-avenue-north-kellyville-nsw-2155-2019863714,2550000.0
"$1,450,000 - $1,500,000","9 Burranah Street, ROUSE HILL NSW 2155",ROUSE HILL,5,3,1,House,https://www.domain.com.au/9-burranah-street-rouse-hill-nsw-2155-2020068526,1450000.0
"Auction Guide $500,000","26/548 Pennant Hills Road, WEST PENNANT HILLS NSW 2125",WEST PENNANT HILLS,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/26-548-pennant-hills-road-west-pennant-hills-nsw-2125-2020046909,500000.0
"FOR SALE Guide $2,800,000 - $2,900,000","119 Arnold Avenue, KELLYVILLE NSW 2155",KELLYVILLE,5,3,2,House,https://www.domain.com.au/119-arnold-avenue-kellyville-nsw-2155-2020012854,2800000.0
"From $680,000","8 MAITLAND PLACE, NORWEST, NSW 2153",Norwest,4,3,6,Apartment,https://www.domain.com.au/2301-8-maitland-place-norwest-nsw-2153-2020042005,680000000000.0
"$1,330,000","118 LOTS 10-11 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,2,Apartment,https://www.domain.com.au/1a_118-lots-10-11-spurway-drive-norwest-nsw-2153-2016967505,1330000.0
"$690,000","8 MAITLAND PLACE, NORWEST, NSW 2153",Norwest,1,1,1,Apartment,https://www.domain.com.au/214-8-maitland-place-norwest-nsw-2153-2017821900,690000.0
"$1,270,000","8 MAITLAND PLACE, NORWEST, NSW 2153",Norwest,3,2,2,Apartment,https://www.domain.com.au/712-8-maitland-place-norwest-nsw-2153-2017822139,1270000.0
"$1,349,000","38 PANTON STREET, ROUSE HILL, NSW 2155",Rouse Hill,4,2,1,House,https://www.domain.com.au/38-panton-street-rouse-hill-nsw-2155-2019935225,1349000.0
"From $740,000","15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,1,1,1,Apartment,https://www.domain.com.au/110-15-19-spurway-drive-norwest-nsw-2153-2019827639,740000000000.0
"$850,000","15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,1,1,Apartment,https://www.domain.com.au/422-15-19-spurway-drive-norwest-nsw-2153-2019827649,850000.0
"$975,000","15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,1,Apartment,https://www.domain.com.au/327-15-19-spurway-drive-norwest-nsw-2153-2019827669,975000.0
"$935,000","15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,1,Apartment,https://www.domain.com.au/418-15-19-spurway-drive-norwest-nsw-2153-2019827693,935000.0
"From $601,000","28 NORBRIK DRIVE, BELLA VISTA, NSW 2153",Bella Vista,1,1,1,Retirement,https://www.domain.com.au/69-28-norbrik-drive-bella-vista-nsw-2153-2019728689,601000000000.0
"$950,000","28 NORBRIK DRIVE, BELLA VISTA, NSW 2153",Bella Vista,2,2,1,Retirement,https://www.domain.com.au/70-28-norbrik-drive-bella-vista-nsw-2153-2019729692,950000.0
"$1,276,000","28 NORBRIK DRIVE, BELLA VISTA, NSW 2153",Bella Vista,3,2,2,Retirement,https://www.domain.com.au/137-28-norbrik-drive-bella-vista-nsw-2153-2019729816,1276000.0
"$2,060,000","28 NORBRIK DRIVE, BELLA VISTA, NSW 2153",Bella Vista,0,0,0,Retirement,https://www.domain.com.au/146-28-norbrik-drive-bella-vista-nsw-2153-2019929257,2060000.0
"From $720,000","15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,1,1,1,Apartment,https://www.domain.com.au/132-15-19-spurway-drive-norwest-nsw-2153-2019363397,720000000000.0
Price on Request,"15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,3,2,2,Apartment,https://www.domain.com.au/329-15-19-spurway-drive-norwest-nsw-2153-2019363522,
Price on Request,"15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,1,Apartment,https://www.domain.com.au/337-15-19-spurway-drive-norwest-nsw-2153-2019418559,
Price on Request,"15-19 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,3,3,2,Apartment,https://www.domain.com.au/121-15-19-spurway-drive-norwest-nsw-2153-2019627252,
"$1,245,000","LOT 28/55 COONARA AVENUE, WEST PENNANT HILLS, NSW 2125",West Pennant Hills,2,2,1,Apartment,https://www.domain.com.au/lot-28-55-coonara-avenue-west-pennant-hills-nsw-2125-2019885440,1245000.0
"$1,810,000","LOT 5/55 COONARA AVENUE, WEST PENNANT HILLS, NSW 2125",West Pennant Hills,3,2,2,Apartment,https://www.domain.com.au/lot-5-55-coonara-avenue-west-pennant-hills-nsw-2125-2019360548,1810000.0
"$3,345,000","LOT 56/55 COONARA AVENUE, WEST PENNANT HILLS, NSW 2125",West Pennant Hills,4,3,3,Apartment,https://www.domain.com.au/lot-56-55-coonara-avenue-west-pennant-hills-nsw-2125-2019360665,3345000.0
"$2,180,000","LOT 80/55 COONARA AVENUE, WEST PENNANT HILLS, NSW 2125",West Pennant Hills,4,3,2,House & Land,https://www.domain.com.au/lot-80-55-coonara-avenue-west-pennant-hills-nsw-2125-2019779828,2180000.0
"From $601,000","599-607 OLD NORTHERN ROAD, GLENHAVEN, NSW 2156",Glenhaven,1,1,1,Retirement,https://www.domain.com.au/project/5628/glenhaven-green-glenhaven-nsw/,601000000000.0
"$709,000","599-607 OLD NORTHERN ROAD, GLENHAVEN, NSW 2156",Glenhaven,1,1,1,Retirement,https://www.domain.com.au/glenhaven-nsw-2156-2019839367,709000.0
"$950,000","599-607 OLD NORTHERN ROAD, GLENHAVEN, NSW 2156",Glenhaven,2,2,1,Retirement,https://www.domain.com.au/glenhaven-nsw-2156-2019839440,950000.0
"$1,276,000","599-607 OLD NORTHERN ROAD, GLENHAVEN, NSW 2156",Glenhaven,3,2,1,Retirement,https://www.domain.com.au/glenhaven-nsw-2156-2019839507,1276000.0
"From $1,010,000","104 FAIRWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,2,Apartment,https://www.domain.com.au/lumia-520-21-spurway-drive-norwest-nsw-2153-2018667824,1010000000000.0
"$1,240,000","21 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,2,Apartment,https://www.domain.com.au/lumia-520-21-spurway-drive-norwest-nsw-2153-2018667824,1240000.0
Price on Request,"21 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,3,2,2,Apartment,https://www.domain.com.au/lumia-803-21-spurway-drive-norwest-nsw-2153-2019460003,
"$1,040,000","21 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,1,Apartment,https://www.domain.com.au/509-21-spurway-drive-norwest-nsw-2153-2019644601,1040000.0
Price on Request,"21-25 SPURWAY DRIVE, NORWEST, NSW 2153",Norwest,2,2,2,Apartment,https://www.domain.com.au/417-21-25-spurway-drive-norwest-nsw-2153-2019644614,
"16 EDEN ROAD, NORTH KELLYVILLE, NSW 2155","16 EDEN ROAD, NORTH KELLYVILLE, NSW 2155",North Kellyville,5,3,2,House,https://www.domain.com.au/16-eden-road-north-kellyville-nsw-2155-2020110542,16000.0
"$1,600,000","2 CAROLE AVENUE, BAULKHAM HILLS, NSW 2153",Baulkham Hills,3,1,3,House,https://www.domain.com.au/2-carole-avenue-baulkham-hills-nsw-2153-2020106959,1600000.0
"$2,945,000","47 FAIRMONTE AVENUE, NORWEST, NSW 2153",Norwest,5,3,3,House,https://www.domain.com.au/47-fairmont-avenue-norwest-nsw-2153-2020103441,2945000.0
Auction,"53 Munro Street, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,4,2,2,House,https://www.domain.com.au/53-munro-street-baulkham-hills-nsw-2153-2020103433,
"PRICE GUIDE $1,290,000","6 Gwen Street, ROUSE HILL NSW 2155",ROUSE HILL,4,3,2,House,https://www.domain.com.au/6-gwen-street-rouse-hill-nsw-2155-2020102905,1290000.0
Contact Agent,"3 Shelly Crescent, BEAUMONT HILLS NSW 2155",BEAUMONT HILLS,5,3,4,House,https://www.domain.com.au/3-shelly-crescent-beaumont-hills-nsw-2155-2020102847,
Contact Agent,"6 Ramillies Way, BEAUMONT HILLS NSW 2155",BEAUMONT HILLS,4,2,2,House,https://www.domain.com.au/6-ramillies-way-beaumont-hills-nsw-2155-2020102730,
For Sale,"17 Governor Phillip Place, WEST PENNANT HILLS NSW 2125",WEST PENNANT HILLS,6,5,4,House,https://www.domain.com.au/17-governor-phillip-place-west-pennant-hills-nsw-2125-2020102615,
For Sale,"23 Peartree Circuit, WEST PENNANT HILLS NSW 2125",WEST PENNANT HILLS,3,2,2,House,https://www.domain.com.au/23-peartree-circuit-west-pennant-hills-nsw-2125-2020102324,
Contact Agent,"1/45 Darlington Drive, CHERRYBROOK NSW 2126",CHERRYBROOK,4,3,2,Semi-detached,https://www.domain.com.au/1-45-darlington-drive-cherrybrook-nsw-2126-2020100573,
"Price Guide - $1,800,000","16 Curtis Road, NORTH KELLYVILLE NSW 2155",NORTH KELLYVILLE,5,3,2,House,https://www.domain.com.au/16-curtis-road-north-kellyville-nsw-2155-2020098972,
"For Sale Price Guide $750,000 to $825,000","138/32 Civic Way, ROUSE HILL NSW 2155",ROUSE HILL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/138-32-civic-way-rouse-hill-nsw-2155-2020098275,750000.0
Contact Agent,"87 Arnold Avenue, KELLYVILLE NSW 2155",KELLYVILLE,6,4,3,House,https://www.domain.com.au/87-arnold-avenue-kellyville-nsw-2155-2020097879,
Contact Agent,"55/10 Merriville Road, KELLYVILLE RIDGE NSW 2155",KELLYVILLE RIDGE,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/55-10-merriville-road-kellyville-ridge-nsw-2155-2020097295,
Contact Agent,"101A Tallawong Road, ROUSE HILL NSW 2155",ROUSE HILL,4,3,2,Semi-detached,https://www.domain.com.au/101a-tallawong-road-rouse-hill-nsw-2155-2020097143,
"$635,000-645,000","309/9A Terry Rd, ROUSE HILL NSW 2155",ROUSE HILL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/309-9a-terry-rd-rouse-hill-nsw-2155-2018202358,635000.0
Just Listed,"18 Avril Court, KELLYVILLE NSW 2155",KELLYVILLE,5,2,5,House,https://www.domain.com.au/18-avril-court-kellyville-nsw-2155-2020095466,
Contact Agent,"28 Jerome Avenue, WINSTON HILLS NSW 2153",WINSTON HILLS,4,1,1,House,https://www.domain.com.au/28-jerome-avenue-winston-hills-nsw-2153-2020095460,
"Guide $1,650,000","36 Ethan St, KELLYVILLE RIDGE NSW 2155",KELLYVILLE RIDGE,5,2,2,House,https://www.domain.com.au/36-ethan-st-kellyville-ridge-nsw-2155-2020094322,1650000.0
"$2,200,000","4 Fintry Court, KELLYVILLE NSW 2155",KELLYVILLE,4,2,2,House,https://www.domain.com.au/4-fintry-court-kellyville-nsw-2155-2020077080,2200000.0
Contact Agent,"26 Apollo Avenue, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,4,2,2,House,https://www.domain.com.au/26-apollo-avenue-baulkham-hills-nsw-2153-2020076338,
Contact Agent,"6/48 Pearce Street, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,3,2,2,Townhouse,https://www.domain.com.au/6-48-pearce-street-baulkham-hills-nsw-2153-2020074625,
Auction,"4 Coronation Road, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,5,2,2,House,https://www.domain.com.au/4-coronation-road-baulkham-hills-nsw-2153-2020074601,
Contact Agent,"15a Ferncliffe Road, GLENHAVEN NSW 2156",GLENHAVEN,5,3,2,House,https://www.domain.com.au/15a-ferncliffe-road-glenhaven-nsw-2156-2020074308,
"Auction Saturday 12 July, 3.30pm - Onsite","3 First Fleet Avenue, WEST PENNANT HILLS NSW 2125",WEST PENNANT HILLS,6,3,3,House,https://www.domain.com.au/3-first-fleet-avenue-west-pennant-hills-nsw-2125-2020074026,12000000.0
"$1,745,000 - $1,795,000","50 Cropley Drive, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,4,2,2,House,https://www.domain.com.au/50-cropley-drive-baulkham-hills-nsw-2153-2020073974,1745000.0
"$1,300,000 - $1,400,000","16B Bowen Close, CHERRYBROOK NSW 2126",CHERRYBROOK,5,4,3,House,https://www.domain.com.au/16b-bowen-close-cherrybrook-nsw-2126-2020072743,1300000.0
Contact Agent,"2 Barina Downs Road, BELLA VISTA NSW 2153",BELLA VISTA,5,3,2,House,https://www.domain.com.au/2-barina-downs-road-bella-vista-nsw-2153-2020071558,
Auction,"2A Roseneath Place, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,3,1,2,House,https://www.domain.com.au/2a-roseneath-place-baulkham-hills-nsw-2153-2020070711,
Contact Agent,"7 Petrina Crescent, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,3,1,2,House,https://www.domain.com.au/7-petrina-crescent-baulkham-hills-nsw-2153-2020070060,
"On-Site Auction | Saturday, 12th July at 12pm","104 Chapel Lane, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,7,5,2,House,https://www.domain.com.au/104-chapel-lane-baulkham-hills-nsw-2153-2020069701,
